Date,City,Weather Condition,Temperature,Wind Force and Direction,Day Weather,Night Weather,Day Temp,Night Temp,Day Wind Direction,Night Wind Direction,Day Wind Force,Night Wind Force
2017-11-15,shanghai,阴/阴,18℃/13℃,东北风<3级/东风<3级,阴,阴,18.0,13.0,东北风,东风,3级,3级
2017-11-16,shanghai,小雨/小雨,17℃/14℃,东南风<3级/东南风<3级,小雨,小雨,17.0,14.0,东南风,东南风,3级,3级
2017-11-17,shanghai,小雨/小雨,20℃/9℃,北风3～4级/北风3～4级,小雨,小雨,20.0,9.0,北风,北风,4级,4级
2017-11-18,shanghai,阴/多云,11℃/6℃,北风4～5级/北风3～4级,阴,多云,11.0,6.0,北风,北风,5级,4级
2017-11-19,shanghai,多云/小雨,12℃/7℃,北风<3级/北风<3级,多云,小雨,12.0,7.0,北风,北风,3级,3级
2017-11-20,shanghai,阴/多云,13℃/8℃,北风3～4级/东北风<3级,阴,多云,13.0,8.0,北风,东北风,4级,3级
2017-11-21,shanghai,小雨/小雨,14℃/10℃,北风<3级/东北风<3级,小雨,小雨,14.0,10.0,北风,东北风,3级,3级
2017-11-22,shanghai,阴/多云,15℃/7℃,西北风3～4级/西北风3～4级,阴,多云,15.0,7.0,西北风,西北风,4级,4级
2017-11-23,shanghai,晴/多云,12℃/5℃,西北风<3级/西风<3级,晴,多云,12.0,5.0,西北风,西风,3级,3级
2017-11-24,shanghai,晴/多云,14℃/7℃,西风<3级/西南风<3级,晴,多云,14.0,7.0,西风,西南风,3级,3级
2017-11-25,shanghai,多云/多云,15℃/9℃,南风<3级/西风<3级,多云,多云,15.0,9.0,南风,西风,3级,3级
2017-11-26,shanghai,晴/晴,17℃/9℃,北风<3级/东北风<3级,晴,晴,17.0,9.0,北风,东北风,3级,3级
2017-11-27,shanghai,晴/晴,16℃/11℃,东风<3级/东南风<3级,晴,晴,16.0,11.0,东风,东南风,3级,3级
2017-11-28,shanghai,小雨/小雨,19℃/13℃,西南风3～4级/北风3～4级,小雨,小雨,19.0,13.0,西南风,北风,4级,4级
2017-11-29,shanghai,小雨/小雨,14℃/9℃,东北风3～4级/北风3～4级,小雨,小雨,14.0,9.0,东北风,北风,4级,4级
2017-11-30,shanghai,多云/晴,11℃/8℃,北风<3级/北风<3级,多云,晴,11.0,8.0,北风,北风,3级,3级
2018-01-01,shanghai,晴/晴,11℃/6℃,东北风<3级/东南风<3级,晴,晴,11.0,6.0,东北风,东南风,3级,3级
2018-01-01,shanghai,晴/晴,11℃/6℃,东北风<3级/东南风<3级,晴,晴,11.0,6.0,东北风,东南风,3级,3级
2018-01-02,shanghai,阴/小雨,13℃/9℃,东南风<3级/东北风<3级,阴,小雨,13.0,9.0,东南风,东北风,3级,3级
2018-01-03,shanghai,小雨/中雨,9℃/5℃,东北风3～4级/东北风3～4级,小雨,中雨,9.0,5.0,东北风,东北风,4级,4级
2018-01-04,shanghai,中雨/小雨,6℃/4℃,东北风3～4级/东北风3～4级,中雨,小雨,6.0,4.0,东北风,东北风,4级,4级
2018-01-05,shanghai,阴/多云,7℃/3℃,北风<3级/东北风<3级,阴,多云,7.0,3.0,北风,东北风,3级,3级
2018-01-06,shanghai,多云/小雨,9℃/4℃,东北风<3级/东南风<3级,多云,小雨,9.0,4.0,东北风,东南风,3级,3级
2018-01-07,shanghai,小雨/小雨,11℃/4℃,西北风3～4级/西北风4～5级,小雨,小雨,11.0,4.0,西北风,西北风,4级,5级
2018-01-08,shanghai,阴/多云,4℃/-1℃,西北风4～5级/西北风4～5级,阴,多云,4.0,-1.0,西北风,西北风,5级,5级
2018-01-09,shanghai,晴/晴,5℃/0℃,西北风4～5级/西北风4～5级,晴,晴,5.0,0.0,西北风,西北风,5级,5级
2018-01-10,shanghai,晴/晴,6℃/-1℃,西北风3～4级/西北风<3级,晴,晴,6.0,-1.0,西北风,西北风,4级,3级
2018-01-11,shanghai,晴/晴,5℃/-2℃,西北风3～4级/西北风<3级,晴,晴,5.0,-2.0,西北风,西北风,4级,3级
2018-01-12,shanghai,晴/晴,3℃/-2℃,西北风4～5级/西北风3～4级,晴,晴,3.0,-2.0,西北风,西北风,5级,4级
2018-01-13,shanghai,晴/多云,7℃/-1℃,北风<3级/东南风<3级,晴,多云,7.0,-1.0,北风,东南风,3级,3级
2018-01-14,shanghai,多云/多云,12℃/5℃,南风<3级/东南风<3级,多云,多云,12.0,5.0,南风,东南风,3级,3级
2018-01-15,shanghai,多云/小雨,15℃/6℃,东风<3级/东南风<3级,多云,小雨,15.0,6.0,东风,东南风,3级,3级
2018-01-16,shanghai,小雨/小雨,14℃/8℃,西北风<3级/西北风<3级,小雨,小雨,14.0,8.0,西北风,西北风,3级,3级
2018-01-17,shanghai,多云/多云,14℃/6℃,西北风<3级/西北风<3级,多云,多云,14.0,6.0,西北风,西北风,3级,3级
2018-01-18,shanghai,多云/小雨,10℃/7℃,东北风<3级/东北风<3级,多云,小雨,10.0,7.0,东北风,东北风,3级,3级
2018-01-19,shanghai,小雨/阴,10℃/7℃,东北风<3级/东北风<3级,小雨,阴,10.0,7.0,东北风,东北风,3级,3级
2018-01-20,shanghai,阴/小雨,9℃/6℃,北风<3级/北风<3级,阴,小雨,9.0,6.0,北风,北风,3级,3级
2018-01-21,shanghai,小雨/中雨,9℃/7℃,东风<3级/北风<3级,小雨,中雨,9.0,7.0,东风,北风,3级,3级
2018-01-22,shanghai,多云/多云,12℃/4℃,西北风<3级/东北风3～4级,多云,多云,12.0,4.0,西北风,东北风,3级,4级
2018-01-23,shanghai,多云/阴,8℃/2℃,东北风3～4级/东北风3～4级,多云,阴,8.0,2.0,东北风,东北风,4级,4级
2018-01-24,shanghai,阴/雨夹雪,4℃/1℃,东北风3～4级/东北风3～4级,阴,雨夹雪,4.0,1.0,东北风,东北风,4级,4级
2018-01-25,shanghai,小雪/大雪,3℃/0℃,东北风4～5级/东北风4～5级,小雪,大雪,3.0,0.0,东北风,东北风,5级,5级
2018-01-26,shanghai,阴/雨夹雪,2℃/0℃,东北风4～5级/东北风3～4级,阴,雨夹雪,2.0,0.0,东北风,东北风,5级,4级
2018-01-27,shanghai,小雨/小雨,3℃/1℃,东北风<3级/东北风<3级,小雨,小雨,3.0,1.0,东北风,东北风,3级,3级
2018-01-28,shanghai,小雨/阴,4℃/0℃,北风4～5级/西北风3～4级,小雨,阴,4.0,0.0,北风,西北风,5级,4级
2018-01-29,shanghai,晴/多云,3℃/-2℃,西北风<3级/西北风<3级,晴,多云,3.0,-2.0,西北风,西北风,3级,3级
2018-01-30,shanghai,晴/多云,5℃/-1℃,北风<3级/北风<3级,晴,多云,5.0,-1.0,北风,北风,3级,3级
2018-01-31,shanghai,多云/晴,4℃/-1℃,北风<3级/北风<3级,多云,晴,4.0,-1.0,北风,北风,3级,3级
2018-02-01,shanghai,晴/多云,6℃/1℃,西北风<3级/西北风<3级,晴,多云,6.0,1.0,西北风,西北风,3级,3级
2018-02-02,shanghai,多云/多云,7℃/-2℃,北风<3级/西北风3～4级,多云,多云,7.0,-2.0,北风,西北风,3级,4级
2018-02-03,shanghai,阴/多云,2℃/-3℃,北风4～5级/北风3～4级,阴,多云,2.0,-3.0,北风,北风,5级,4级
2018-02-04,shanghai,多云/多云,4℃/-3℃,北风3～4级/西北风<3级,多云,多云,4.0,-3.0,北风,西北风,4级,3级
2018-02-05,shanghai,多云/多云,5℃/-2℃,北风<3级/北风<3级,多云,多云,5.0,-2.0,北风,北风,3级,3级
2018-02-06,shanghai,晴/晴,4℃/-2℃,北风3～4级/东北风3～4级,晴,晴,4.0,-2.0,北风,东北风,4级,4级
2018-02-07,shanghai,晴/晴,7℃/-1℃,南风3～4级/西北风4～5级,晴,晴,7.0,-1.0,南风,西北风,4级,5级
2018-02-08,shanghai,晴/多云,6℃/1℃,西北风<3级/东风<3级,晴,多云,6.0,1.0,西北风,东风,3级,3级
2018-02-09,shanghai,多云/小雨,10℃/4℃,南风<3级/南风<3级,多云,小雨,10.0,4.0,南风,南风,3级,3级
2018-02-10,shanghai,阴/多云,8℃/0℃,北风<3级/北风<3级,阴,多云,8.0,0.0,北风,北风,3级,3级
2018-02-11,shanghai,晴/多云,9℃/-1℃,西北风4～5级/西北风3～4级,晴,多云,9.0,-1.0,西北风,西北风,5级,4级
2018-02-12,shanghai,晴/多云,7℃/0℃,西北风4～5级/西风4～5级,晴,多云,7.0,0.0,西北风,西风,5级,5级
2018-02-13,shanghai,晴/晴,12℃/3℃,南风<3级/南风<3级,晴,晴,12.0,3.0,南风,南风,3级,3级
2018-02-14,shanghai,多云/阴,17℃/7℃,西南风<3级/东北风<3级,多云,阴,17.0,7.0,西南风,东北风,3级,3级
2018-02-15,shanghai,小雨/小雨,9℃/5℃,东北风4～5级/东北风3～4级,小雨,小雨,9.0,5.0,东北风,东北风,5级,4级
2018-02-16,shanghai,多云/晴,11℃/3℃,东北风<3级/东风<3级,多云,晴,11.0,3.0,东北风,东风,3级,3级
2018-02-17,shanghai,晴/多云,11℃/6℃,东风<3级/东风<3级,晴,多云,11.0,6.0,东风,东风,3级,3级
2018-02-18,shanghai,小雨/中雨,11℃/7℃,东风3～4级/东北风3～4级,小雨,中雨,11.0,7.0,东风,东北风,4级,4级
2018-02-19,shanghai,小雨/小雨,9℃/6℃,东北风<3级/东北风3～4级,小雨,小雨,9.0,6.0,东北风,东北风,3级,4级
2018-02-20,shanghai,中雨/小雨,9℃/6℃,东北风<3级/东北风3～4级,中雨,小雨,9.0,6.0,东北风,东北风,3级,4级
2018-02-21,shanghai,阴/阴,9℃/5℃,东北风3～4级/东北风3～4级,阴,阴,9.0,5.0,东北风,东北风,4级,4级
2018-02-22,shanghai,晴/晴,15℃/4℃,西南风<3级/东南风3～4级,晴,晴,15.0,4.0,西南风,东南风,3级,4级
2018-02-23,shanghai,晴/多云,15℃/6℃,南风3～4级/东南风3～4级,晴,多云,15.0,6.0,南风,东南风,4级,4级
2018-02-24,shanghai,小雨/小雨,13℃/8℃,东风3～4级/东北风4～5级,小雨,小雨,13.0,8.0,东风,东北风,4级,5级
2018-02-25,shanghai,多云/多云,11℃/4℃,东北风4～5级/东北风3～4级,多云,多云,11.0,4.0,东北风,东北风,5级,4级
2018-02-26,shanghai,晴/晴,13℃/6℃,东南风<3级/东南风<3级,晴,晴,13.0,6.0,东南风,东南风,3级,3级
2018-02-27,shanghai,多云/中雨,16℃/12℃,东南风4～5级/东南风4～5级,多云,中雨,16.0,12.0,东南风,东南风,5级,5级
2018-02-28,shanghai,小雨/多云,15℃/8℃,西北风4～5级/西南风<3级,小雨,多云,15.0,8.0,西北风,西南风,5级,3级
2018-03-01,shanghai,多云/小雨,14℃/7℃,北风4～5级/东南风3～4级,多云,小雨,14.0,7.0,北风,东南风,5级,4级
2018-03-02,shanghai,小雨/小雨,12℃/7℃,东南风4～5级/东南风3～4级,小雨,小雨,12.0,7.0,东南风,东南风,5级,4级
2018-03-03,shanghai,阴/多云,18℃/11℃,东南风<3级/东南风3～4级,阴,多云,18.0,11.0,东南风,东南风,3级,4级
2018-03-04,shanghai,小雨/小雨,24℃/7℃,东南风3～4级/西北风4～5级,小雨,小雨,24.0,7.0,东南风,西北风,4级,5级
2018-03-05,shanghai,小雨/多云,10℃/7℃,北风5～6级/东北风4～5级,小雨,多云,10.0,7.0,北风,东北风,6级,5级
2018-03-06,shanghai,多云/小雨,11℃/7℃,东北风3～4级/东北风<3级,多云,小雨,11.0,7.0,东北风,东北风,4级,3级
2018-03-07,shanghai,小雨/小雨,10℃/7℃,东北风3～4级/东北风4～5级,小雨,小雨,10.0,7.0,东北风,东北风,4级,5级
2018-03-08,shanghai,阴/多云,11℃/3℃,西北风3～4级/西北风3～4级,阴,多云,11.0,3.0,西北风,西北风,4级,4级
2018-03-09,shanghai,晴/晴,11℃/4℃,北风<3级/东南风<3级,晴,晴,11.0,4.0,北风,东南风,3级,3级
2018-03-10,shanghai,晴/晴,14℃/6℃,东南风<3级/东南风<3级,晴,晴,14.0,6.0,东南风,东南风,3级,3级
2018-03-11,shanghai,多云/多云,17℃/8℃,东南风3～4级/东南风4～5级,多云,多云,17.0,8.0,东南风,东南风,4级,5级
2018-03-12,shanghai,多云/多云,20℃/13℃,东南风3～4级/南风3～4级,多云,多云,20.0,13.0,东南风,南风,4级,4级
2018-03-13,shanghai,晴/多云,24℃/14℃,东南风<3级/东南风3～4级,晴,多云,24.0,14.0,东南风,东南风,3级,4级
2018-03-14,shanghai,阴/小雨,23℃/16℃,东南风4～5级/东南风4～5级,阴,小雨,23.0,16.0,东南风,东南风,5级,5级
2018-03-15,shanghai,小雨/小雨,20℃/9℃,西南风<3级/东北风3～4级,小雨,小雨,20.0,9.0,西南风,东北风,3级,4级
2018-03-16,shanghai,多云/多云,11℃/9℃,东北风4～5级/东风3～4级,多云,多云,11.0,9.0,东北风,东风,5级,4级
2018-03-17,shanghai,阴/多云,13℃/10℃,东南风<3级/东南风<3级,阴,多云,13.0,10.0,东南风,东南风,3级,3级
2018-03-18,shanghai,小雨/中雨,15℃/10℃,南风<3级/西北风3～4级,小雨,中雨,15.0,10.0,南风,西北风,3级,4级
2018-03-19,shanghai,小雨/小雨,11℃/7℃,北风4～5级/西北风4～5级,小雨,小雨,11.0,7.0,北风,西北风,5级,5级
2018-03-20,shanghai,小雨/小雨,10℃/6℃,西北风<3级/西北风3～4级,小雨,小雨,10.0,6.0,西北风,西北风,3级,4级
2018-03-21,shanghai,小雨/多云,9℃/5℃,西北风4～5级/西北风3～4级,小雨,多云,9.0,5.0,西北风,西北风,5级,4级
2018-03-22,shanghai,多云/多云,15℃/8℃,西南风<3级/南风<3级,多云,多云,15.0,8.0,西南风,南风,3级,3级
2018-03-23,shanghai,晴/晴,19℃/10℃,南风<3级/东南风<3级,晴,晴,19.0,10.0,南风,东南风,3级,3级
2018-03-24,shanghai,多云/多云,21℃/13℃,东南风3～4级/东南风3～4级,多云,多云,21.0,13.0,东南风,东南风,4级,4级
2018-03-25,shanghai,多云/多云,22℃/13℃,东南风<3级/东南风<3级,多云,多云,22.0,13.0,东南风,东南风,3级,3级
2018-03-26,shanghai,多云/多云,22℃/13℃,南风<3级/东南风<3级,多云,多云,22.0,13.0,南风,东南风,3级,3级
2018-03-27,shanghai,晴/多云,23℃/14℃,东南风<3级/东南风<3级,晴,多云,23.0,14.0,东南风,东南风,3级,3级
2018-03-28,shanghai,多云/多云,25℃/14℃,东南风<3级/东南风<3级,多云,多云,25.0,14.0,东南风,东南风,3级,3级
2018-03-29,shanghai,多云/多云,24℃/14℃,东南风<3级/东南风<3级,多云,多云,24.0,14.0,东南风,东南风,3级,3级
2018-03-30,shanghai,阴/多云,20℃/13℃,东风<3级/东南风<3级,阴,多云,20.0,13.0,东风,东南风,3级,3级
2018-03-31,shanghai,晴/多云,22℃/14℃,东南风3～4级/东南风3～4级,晴,多云,22.0,14.0,东南风,东南风,4级,4级
2018-04-01,shanghai,多云/多云,27℃/16℃,东南风<3级/东南风<3级,多云,多云,27.0,16.0,东南风,东南风,3级,3级
2018-04-02,shanghai,小雨/小雨,24℃/17℃,东南风<3级/东南风<3级,小雨,小雨,24.0,17.0,东南风,东南风,3级,3级
2018-04-03,shanghai,小雨/小雨,24℃/17℃,东南风<3级/东南风<3级,小雨,小雨,24.0,17.0,东南风,东南风,3级,3级
2018-04-04,shanghai,小雨/小雨,16℃/12℃,北风3～4级/北风<3级,小雨,小雨,16.0,12.0,北风,北风,4级,3级
2018-04-05,shanghai,小雨/中雨,16℃/11℃,东北风3～4级/北风4～5级,小雨,中雨,16.0,11.0,东北风,北风,4级,5级
2018-04-06,shanghai,多云/多云,16℃/7℃,西北风4～5级/西北风4～5级,多云,多云,16.0,7.0,西北风,西北风,5级,5级
2018-04-07,shanghai,晴/晴,14℃/7℃,西北风3～4级/西南风<3级,晴,晴,14.0,7.0,西北风,西南风,4级,3级
2018-04-08,shanghai,晴/晴,21℃/12℃,西南风3～4级/西南风<3级,晴,晴,21.0,12.0,西南风,西南风,4级,3级
2018-04-09,shanghai,晴/晴,26℃/16℃,南风3～4级/南风3～4级,晴,晴,26.0,16.0,南风,南风,4级,4级
2018-04-10,shanghai,多云/多云,29℃/17℃,南风3～4级/南风3～4级,多云,多云,29.0,17.0,南风,南风,4级,4级
2018-04-11,shanghai,阴/小雨,29℃/16℃,东北风3～4级/东风3～4级,阴,小雨,29.0,16.0,东北风,东风,4级,4级
2018-04-12,shanghai,阴/小雨,21℃/15℃,东风3～4级/东风4～5级,阴,小雨,21.0,15.0,东风,东风,4级,5级
2018-04-13,shanghai,小雨/小雨,20℃/15℃,东风3～4级/东南风3～4级,小雨,小雨,20.0,15.0,东风,东南风,4级,4级
2018-04-14,shanghai,小雨/多云,18℃/12℃,西北风3～4级/西北风<3级,小雨,多云,18.0,12.0,西北风,西北风,4级,3级
2018-04-15,shanghai,多云/多云,20℃/10℃,西北风<3级/东北风<3级,多云,多云,20.0,10.0,西北风,东北风,3级,3级
2018-04-16,shanghai,多云/晴,21℃/10℃,东南风<3级/东南风<3级,多云,晴,21.0,10.0,东南风,东南风,3级,3级
2018-04-17,shanghai,晴/晴,21℃/12℃,东南风<3级/东南风<3级,晴,晴,21.0,12.0,东南风,东南风,3级,3级
2018-04-18,shanghai,晴/晴,24℃/14℃,东南风3～4级/东南风3～4级,晴,晴,24.0,14.0,东南风,东南风,4级,4级
2018-04-19,shanghai,晴/晴,27℃/16℃,东南风<3级/东南风<3级,晴,晴,27.0,16.0,东南风,东南风,3级,3级
2018-04-20,shanghai,晴/多云,27℃/17℃,东南风3～4级/东南风3～4级,晴,多云,27.0,17.0,东南风,东南风,4级,4级
2018-04-21,shanghai,小雨/小雨,26℃/19℃,东南风3～4级/东南风3～4级,小雨,小雨,26.0,19.0,东南风,东南风,4级,4级
2018-04-22,shanghai,阴/阴,28℃/20℃,东南风3～4级/东南风3～4级,阴,阴,28.0,20.0,东南风,东南风,4级,4级
2018-04-23,shanghai,中雨/小雨,24℃/13℃,东北风4～5级/西北风5～6级,中雨,小雨,24.0,13.0,东北风,西北风,5级,6级
2018-04-24,shanghai,阴/多云,16℃/12℃,西北风3～4级/西北风3～4级,阴,多云,16.0,12.0,西北风,西北风,4级,4级
2018-04-25,shanghai,晴/多云,22℃/13℃,北风<3级/东风<3级,晴,多云,22.0,13.0,北风,东风,3级,3级
2018-04-26,shanghai,多云/多云,22℃/15℃,东风<3级/东南风<3级,多云,多云,22.0,15.0,东风,东南风,3级,3级
2018-04-27,shanghai,多云/多云,27℃/15℃,西风<3级/西风<3级,多云,多云,27.0,15.0,西风,西风,3级,3级
2018-04-28,shanghai,多云/多云,26℃/18℃,东南风<3级/东南风3～4级,多云,多云,26.0,18.0,东南风,东南风,3级,4级
2018-04-29,shanghai,小雨/阴,23℃/19℃,南风3～4级/西风<3级,小雨,阴,23.0,19.0,南风,西风,4级,3级
2018-04-30,shanghai,多云/多云,31℃/22℃,西风<3级/东南风<3级,多云,多云,31.0,22.0,西风,东南风,3级,3级
2018-05-01,shanghai,雷阵雨/雷阵雨,29℃/22℃,东南风3～4级/西南风3～4级,雷阵雨,雷阵雨,29.0,22.0,东南风,西南风,4级,4级
2018-05-02,shanghai,阴/多云,26℃/15℃,西北风3～4级/西风3～4级,阴,多云,26.0,15.0,西北风,西风,4级,4级
2018-05-03,shanghai,晴/晴,25℃/16℃,西北风<3级/东北风<3级,晴,晴,25.0,16.0,西北风,东北风,3级,3级
2018-05-04,shanghai,晴/多云,28℃/19℃,东南风<3级/东南风3～4级,晴,多云,28.0,19.0,东南风,东南风,3级,4级
2018-05-05,shanghai,小雨/小雨,23℃/21℃,东南风3～4级/南风3～4级,小雨,小雨,23.0,21.0,东南风,南风,4级,4级
2018-05-06,shanghai,中雨/小雨,28℃/20℃,西南风4～5级/西南风3～4级,中雨,小雨,28.0,20.0,西南风,西南风,5级,4级
2018-05-07,shanghai,阴/多云,21℃/15℃,北风3～4级/北风<3级,阴,多云,21.0,15.0,北风,北风,4级,3级
2018-05-08,shanghai,多云/晴,24℃/15℃,北风<3级/东北风<3级,多云,晴,24.0,15.0,北风,东北风,3级,3级
2018-05-09,shanghai,多云/多云,25℃/16℃,东风<3级/东南风<3级,多云,多云,25.0,16.0,东风,东南风,3级,3级
2018-05-10,shanghai,多云/多云,23℃/17℃,东南风3～4级/东南风3～4级,多云,多云,23.0,17.0,东南风,东南风,4级,4级
2018-05-11,shanghai,多云/阴,26℃/19℃,东南风4～5级/东南风4～5级,多云,阴,26.0,19.0,东南风,东南风,5级,5级
2018-05-12,shanghai,小雨/小雨,28℃/21℃,南风3～4级/西风3～4级,小雨,小雨,28.0,21.0,南风,西风,4级,4级
2018-05-13,shanghai,多云/多云,29℃/21℃,东南风<3级/东南风<3级,多云,多云,29.0,21.0,东南风,东南风,3级,3级
2018-05-14,shanghai,多云/多云,31℃/23℃,东南风<3级/东南风<3级,多云,多云,31.0,23.0,东南风,东南风,3级,3级
2018-05-15,shanghai,多云/多云,34℃/25℃,南风3～4级/南风3～4级,多云,多云,34.0,25.0,南风,南风,4级,4级
2018-05-16,shanghai,晴/多云,36℃/26℃,南风3～4级/南风3～4级,晴,多云,36.0,26.0,南风,南风,4级,4级
2018-05-17,shanghai,雷阵雨/雷阵雨,35℃/24℃,西南风3～4级/西风<3级,雷阵雨,雷阵雨,35.0,24.0,西南风,西风,4级,3级
2018-05-18,shanghai,小雨/阴,31℃/21℃,东北风3～4级/东北风3～4级,小雨,阴,31.0,21.0,东北风,东北风,4级,4级
2018-05-19,shanghai,小雨/小雨,25℃/19℃,东北风3～4级/东北风3～4级,小雨,小雨,25.0,19.0,东北风,东北风,4级,4级
2018-05-20,shanghai,大雨/小雨,23℃/21℃,东南风<3级/东北风<3级,大雨,小雨,23.0,21.0,东南风,东北风,3级,3级
2018-05-21,shanghai,小雨/多云,28℃/20℃,西北风<3级/西北风4～5级,小雨,多云,28.0,20.0,西北风,西北风,3级,5级
2018-05-22,shanghai,小雨/晴,27℃/18℃,西风<3级/西风4～5级,小雨,晴,27.0,18.0,西风,西风,3级,5级
2018-05-23,shanghai,小雨/,29℃/℃,北风4～5级/,小雨,,29.0,,北风,Unknown,5级,Unknown
2018-05-24,shanghai,小雨/小雨,28℃/20℃,东南风1-2级/东南风1-2级,小雨,小雨,28.0,20.0,东南风,东南风,1-2级,1-2级
2018-05-25,shanghai,大雨/小雨,24℃/19℃,东南风3-4级/东南风3-4级,大雨,小雨,24.0,19.0,东南风,东南风,3-4级,3-4级
2018-05-26,shanghai,阴/阴,25℃/20℃,西北风1-2级/西北风1-2级,阴,阴,25.0,20.0,西北风,西北风,1-2级,1-2级
2018-05-27,shanghai,阴/多云,24℃/20℃,北风1-2级/北风1-2级,阴,多云,24.0,20.0,北风,北风,1-2级,1-2级
2018-05-28,shanghai,多云/多云,29℃/22℃,东南风<3级/东南风<3级,多云,多云,29.0,22.0,东南风,东南风,3级,3级
2018-05-29,shanghai,小雨/阴,26℃/21℃,东南风<3级/东南风<3级,小雨,阴,26.0,21.0,东南风,东南风,3级,3级
2018-05-30,shanghai,小雨/小雨,25℃/19℃,东南风<3级/东风<3级,小雨,小雨,25.0,19.0,东南风,东风,3级,3级
